"ID","iso_code","洲名","國家","日期","總確診數","新增確診數","七天移動平均新增確診數","總死亡數","新增死亡數","七天移動平均新增死亡數","每百萬人確診數","每百萬人死亡數","傳染率","新增檢驗件數","總檢驗件數","每千人檢驗件數","七天移動平均新增檢驗件數","陽性率","每確診案例相對檢驗數量","疫苗總接種總劑數","疫苗總接種人數","疫苗新增接種劑數","七天移動平均疫苗新增接種劑數","每百人接種疫苗劑數","每百人接種疫苗人數","疫情控管指數","總人口數","中位數年紀","70歲以上人口比例","平均壽命","解除隔離數","解封指數"
"22,941","CHN","亞洲","中國大陸","2021-09-22","95,957","43","57.29","4,636","0","0.00","66.44","3.21","0.00","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","3,979,000","3,593,571.00","151.40","0.00","0.00","1,444,216,102","38.70","5.93","76.91","0","None"
"22,940","CHN","亞洲","中國大陸","2021-09-21","95,914","41","62.57","4,636","0","0.00","66.41","3.21","0.00","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","1,618,000","3,666,571.00","151.13","0.00","0.00","1,444,216,102","38.70","5.93","76.91","0","None"
"22,939","CHN","亞洲","中國大陸","2021-09-20","95,873","72","67.14","4,636","0","0.00","66.38","3.21","1.23","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","3,348,000","4,066,571.00","151.02","0.00","0.00","1,444,216,102","38.70","5.93","76.91","0","None"
"22,938","CHN","亞洲","中國大陸","2021-09-19","95,801","49","70.00","4,636","0","0.00","66.33","3.21","1.25","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","3,595,000","4,216,857.00","150.78","0.00","0.00","1,444,216,102","38.70","5.93","76.91","0","None"
"22,937","CHN","亞洲","中國大陸","2021-09-18","95,752","66","70.00","4,636","0","0.00","66.30","3.21","1.28","0","0","0.00","0.00","0.00","0.00","2,147,483,647","1,100,842,000","4,026,000","4,494,714.00","150.53","76.22","0.00","1,444,216,102","38.70","5.93","76.91","0","None"
"22,936","CHN","亞洲","中國大陸","2021-09-17","95,686","46","67.14","4,636","0","0.00","66.26","3.21","1.32","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","4,338,000","4,968,143.00","150.26","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,935","CHN","亞洲","中國大陸","2021-09-16","95,640","84","64.14","4,636","0","0.00","66.22","3.21","1.38","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","4,251,000","5,120,857.00","149.96","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,934","CHN","亞洲","中國大陸","2021-09-15","95,556","80","54.57","4,636","0","0.00","66.17","3.21","1.42","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","4,490,000","5,263,714.00","149.66","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,933","CHN","亞洲","中國大陸","2021-09-14","95,476","73","47.14","4,636","0","0.00","66.11","3.21","1.45","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","4,418,000","5,416,143.00","149.35","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,932","CHN","亞洲","中國大陸","2021-09-13","95,403","92","39.43","4,636","0","0.00","66.06","3.21","1.45","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","4,400,000","5,633,857.00","149.04","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,931","CHN","亞洲","中國大陸","2021-09-12","95,311","49","31.43","4,636","0","0.00","66.00","3.21","1.39","0","0","0.00","0.00","0.00","0.00","2,147,483,647","0","5,540,000","5,810,714.00","148.74","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,930","CHN","亞洲","中國大陸","2021-09-11","95,262","46","27.00","4,636","0","0.00","65.96","3.21","1.32","0","0","0.00","0.00","0.00","0.00","2,142,580,000","0","7,340,000","6,027,571.00","148.36","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,929","CHN","亞洲","中國大陸","2021-09-10","95,216","25","24.43","4,636","0","0.00","65.93","3.21","1.22","0","0","0.00","0.00","0.00","0.00","2,135,240,000","0","5,407,000","6,152,286.00","147.85","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,928","CHN","亞洲","中國大陸","2021-09-09","95,191","17","24.86","4,636","0","0.00","65.91","3.21","1.12","0","0","0.00","0.00","0.00","0.00","2,129,833,000","0","5,251,000","6,454,714.00","147.47","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,927","CHN","亞洲","中國大陸","2021-09-08","95,174","28","26.43","4,636","0","0.00","65.90","3.21","1.06","0","0","0.00","0.00","0.00","0.00","2,124,582,000","0","5,557,000","6,879,143.00","147.11","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,926","CHN","亞洲","中國大陸","2021-09-07","95,146","19","26.43","4,636","0","0.00","65.88","3.21","1.01","0","0","0.00","0.00","0.00","0.00","2,119,025,000","0","5,942,000","7,348,000.00","146.72","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,925","CHN","亞洲","中國大陸","2021-09-06","95,127","36","26.43","4,636","0","0.00","65.87","3.21","0.97","0","0","0.00","0.00","0.00","0.00","2,113,083,000","1,095,000,000","5,638,000","8,159,571.00","146.31","75.82","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,924","CHN","亞洲","中國大陸","2021-09-05","95,091","18","26.57","4,636","0","0.00","65.84","3.21","0.93","0","0","0.00","0.00","0.00","0.00","2,107,445,000","0","7,058,000","8,974,286.00","145.92","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,923","CHN","亞洲","中國大陸","2021-09-04","95,073","28","27.29","4,636","0","0.00","65.83","3.21","0.90","0","0","0.00","0.00","0.00","0.00","2,100,387,000","0","8,213,000","9,636,143.00","145.43","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,922","CHN","亞洲","中國大陸","2021-09-03","95,045","28","28.00","4,636","0","0.00","65.81","3.21","0.88","0","0","0.00","0.00","0.00","0.00","2,092,174,000","0","7,524,000","10,000,000.00","144.87","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,921","CHN","亞洲","中國大陸","2021-09-02","95,017","28","27.00","4,636","0","0.00","65.79","3.21","0.85","0","0","0.00","0.00","0.00","0.00","2,084,650,000","0","8,222,000","10,000,000.00","144.34","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,920","CHN","亞洲","中國大陸","2021-09-01","94,989","28","27.57","4,636","0","0.00","65.77","3.21","0.83","0","0","0.00","0.00","0.00","0.00","2,076,428,000","0","8,839,000","10,000,000.00","143.78","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,919","CHN","亞洲","中國大陸","2021-08-31","94,961","19","27.29","4,636","0","0.00","65.75","3.21","0.80","0","0","0.00","0.00","0.00","0.00","2,067,589,000","0","11,623,000","10,000,000.00","143.16","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,918","CHN","亞洲","中國大陸","2021-08-30","94,942","37","27.43","4,636","0","0.00","65.74","3.21","0.79","0","0","0.00","0.00","0.00","0.00","2,055,966,000","0","11,341,000","10,000,000.00","142.36","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,917","CHN","亞洲","中國大陸","2021-08-29","94,905","23","27.14","4,636","0","0.00","65.71","3.21","0.79","0","0","0.00","0.00","0.00","0.00","2,044,625,000","0","11,691,000","10,000,000.00","141.57","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,916","CHN","亞洲","中國大陸","2021-08-28","94,882","33","26.86","4,636","0","0.00","65.70","3.21","0.79","0","0","0.00","0.00","0.00","0.00","2,032,934,000","0","13,385,000","10,000,000.00","140.76","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,915","CHN","亞洲","中國大陸","2021-08-27","94,849","21","26.71","4,636","0","0.00","65.68","3.21","0.78","0","0","0.00","0.00","0.00","0.00","2,019,549,000","0","15,635,000","10,000,000.00","139.84","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,914","CHN","亞洲","中國大陸","2021-08-26","94,828","32","26.57","4,636","0","0.00","65.66","3.21","0.75","0","0","0.00","0.00","0.00","0.00","2,003,914,000","1,072,500,000","15,481,000","10,000,000.00","138.75","74.26","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,913","CHN","亞洲","中國大陸","2021-08-25","94,796","26","26.71","4,636","0","0.00","65.64","3.21","0.72","0","0","0.00","0.00","0.00","0.00","1,988,433,000","0","12,695,000","10,000,000.00","137.68","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,912","CHN","亞洲","中國大陸","2021-08-24","94,770","20","29.57","4,636","0","0.00","65.62","3.21","0.69","0","0","0.00","0.00","0.00","0.00","1,975,738,000","0","13,845,000","10,000,000.00","136.80","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,911","CHN","亞洲","中國大陸","2021-08-23","94,750","35","30.71","4,636","0","0.00","65.61","3.21","0.66","0","0","0.00","0.00","0.00","0.00","1,961,893,000","0","14,939,000","10,000,000.00","135.84","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,910","CHN","亞洲","中國大陸","2021-08-22","94,715","21","31.71","4,636","0","0.00","65.58","3.21","0.64","0","0","0.00","0.00","0.00","0.00","1,946,954,000","0","11,085,000","10,000,000.00","134.81","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,909","CHN","亞洲","中國大陸","2021-08-21","94,694","32","36.00","4,636","0","0.00","65.57","3.21","0.63","0","0","0.00","0.00","0.00","0.00","1,935,869,000","0","11,479,000","10,000,000.00","134.04","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,908","CHN","亞洲","中國大陸","2021-08-20","94,662","20","39.00","4,636","0","0.00","65.55","3.21","0.63","0","0","0.00","0.00","0.00","0.00","1,924,390,000","0","11,971,000","10,000,000.00","133.25","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,907","CHN","亞洲","中國大陸","2021-08-19","94,642","33","45.57","4,636","0","0.00","65.53","3.21","0.64","0","0","0.00","0.00","0.00","0.00","1,912,419,000","0","12,292,000","10,000,000.00","132.42","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,906","CHN","亞洲","中國大陸","2021-08-18","94,609","46","55.00","4,636","0","0.00","65.51","3.21","0.65","0","0","0.00","0.00","0.00","0.00","1,900,127,000","0","12,854,000","10,000,000.00","131.57","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,905","CHN","亞洲","中國大陸","2021-08-17","94,563","28","60.00","4,636","0","0.00","65.48","3.21","0.66","0","0","0.00","0.00","0.00","0.00","1,887,273,000","0","11,902,000","10,000,000.00","130.68","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,904","CHN","亞洲","中國大陸","2021-08-16","94,535","42","71.86","4,636","0","0.00","65.46","3.21","0.68","0","0","0.00","0.00","0.00","0.00","1,875,371,000","0","12,443,000","10,000,000.00","129.85","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,903","CHN","亞洲","中國大陸","2021-08-15","94,493","51","86.29","4,636","0","0.00","65.43","3.21","0.72","0","0","0.00","0.00","0.00","0.00","1,862,928,000","0","9,089,000","10,000,000.00","128.99","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,902","CHN","亞洲","中國大陸","2021-08-14","94,442","53","96.86","4,636","0","0.00","65.39","3.21","0.78","0","0","0.00","0.00","0.00","0.00","1,853,839,000","0","9,457,000","10,000,000.00","128.36","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,901","CHN","亞洲","中國大陸","2021-08-13","94,389","66","103.00","4,636","0","0.00","65.36","3.21","0.85","0","0","0.00","0.00","0.00","0.00","1,844,382,000","0","11,932,000","10,000,000.00","127.71","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,900","CHN","亞洲","中國大陸","2021-08-12","94,323","99","108.86","4,636","0","0.00","65.31","3.21","0.93","0","0","0.00","0.00","0.00","0.00","1,832,450,000","0","12,212,000","10,000,000.00","126.88","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,899","CHN","亞洲","中國大陸","2021-08-11","94,224","81","112.43","4,636","0","0.00","65.24","3.21","1.00","0","0","0.00","0.00","0.00","0.00","1,820,238,000","0","12,146,000","10,000,000.00","126.04","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,898","CHN","亞洲","中國大陸","2021-08-10","94,143","111","113.00","4,636","0","0.00","65.19","3.21","1.07","0","0","0.00","0.00","0.00","0.00","1,808,092,000","0","13,043,000","10,000,000.00","125.20","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,897","CHN","亞洲","中國大陸","2021-08-09","94,032","143","111.43","4,636","0","0.00","65.11","3.21","1.15","0","0","0.00","0.00","0.00","0.00","1,795,049,000","0","12,524,000","10,000,000.00","124.29","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,896","CHN","亞洲","中國大陸","2021-08-08","93,889","125","103.86","4,636","0","0.00","65.01","3.21","1.20","0","0","0.00","0.00","0.00","0.00","1,782,525,000","0","12,221,000","10,000,000.00","123.43","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,895","CHN","亞洲","中國大陸","2021-08-07","93,764","96","99.71","4,636","0","0.00","64.92","3.21","1.25","0","0","0.00","0.00","0.00","0.00","1,770,304,000","0","12,524,000","10,000,000.00","122.58","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,894","CHN","亞洲","中國大陸","2021-08-06","93,668","107","97.00","4,636","0","0.00","64.86","3.21","1.29","0","0","0.00","0.00","0.00","0.00","1,757,780,000","0","15,968,000","10,000,000.00","121.71","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,893","CHN","亞洲","中國大陸","2021-08-05","93,561","124","89.29","4,636","0","0.00","64.78","3.21","1.33","0","0","0.00","0.00","0.00","0.00","1,741,812,000","0","15,589,000","10,000,000.00","120.61","0.00","76.39","1,444,216,102","38.70","5.93","76.91","0","None"
"22,892","CHN","亞洲","中國大陸","2021-08-04","93,437","85","81.00","4,636","0","0.00","64.70","3.21","1.35","0","0","0.00","0.00","0.00","0.00","1,726,223,000","0","17,867,000","10,000,000.00","119.53","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,507","0.12"
"22,891","CHN","亞洲","中國大陸","2021-08-03","93,352","100","75.86","4,636","0","0.00","64.64","3.21","1.36","0","0","0.00","0.00","0.00","0.00","1,708,356,000","0","19,673,000","10,000,000.00","118.29","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,468","0.12"
"22,890","CHN","亞洲","中國大陸","2021-08-02","93,252","90","73.86","4,636","0","0.00","64.57","3.21","1.37","0","0","0.00","0.00","0.00","0.00","1,688,683,000","0","19,156,000","10,000,000.00","116.93","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,457","0.12"
"22,889","CHN","亞洲","中國大陸","2021-08-01","93,162","96","71.14","4,636","0","0.00","64.51","3.21","1.38","0","0","0.00","0.00","0.00","0.00","1,669,527,000","0","16,708,000","10,000,000.00","115.60","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,435","0.12"
"22,888","CHN","亞洲","中國大陸","2021-07-31","93,066","77","68.43","4,636","0","0.00","64.44","3.21","1.37","0","0","0.00","0.00","0.00","0.00","1,652,819,000","0","15,424,000","10,000,000.00","114.44","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,406","0.12"
"22,887","CHN","亞洲","中國大陸","2021-07-30","92,989","53","57.00","4,636","0","-0.43","64.39","3.21","1.36","0","0","0.00","0.00","0.00","0.00","1,637,395,000","0","18,177,000","10,000,000.00","113.38","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,379","0.12"
"22,886","CHN","亞洲","中國大陸","2021-07-29","92,936","66","59.71","4,636","0","0.00","64.35","3.21","1.37","0","0","0.00","0.00","0.00","0.00","1,619,218,000","0","17,969,000","10,000,000.00","112.12","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,361","0.12"
"22,885","CHN","亞洲","中國大陸","2021-07-28","92,870","49","57.14","4,636","0","0.00","64.31","3.21","1.39","0","0","0.00","0.00","0.00","0.00","1,601,249,000","0","17,888,000","10,000,000.00","110.87","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,341","0.12"
"22,884","CHN","亞洲","中國大陸","2021-07-27","92,821","86","60.57","4,636","0","0.00","64.27","3.21","1.43","0","0","0.00","0.00","0.00","0.00","1,583,361,000","0","17,489,000","10,000,000.00","109.63","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,317","0.12"
"22,883","CHN","亞洲","中國大陸","2021-07-26","92,735","71","48.29","4,636","0","0.00","64.21","3.21","1.44","0","0","0.00","0.00","0.00","0.00","1,565,872,000","0","15,604,000","10,000,000.00","108.42","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,298","0.12"
"22,882","CHN","亞洲","中國大陸","2021-07-25","92,664","77","47.43","4,636","0","0.00","64.16","3.21","1.45","0","0","0.00","0.00","0.00","0.00","1,550,268,000","0","11,561,000","10,000,000.00","107.34","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,281","0.12"
"22,881","CHN","亞洲","中國大陸","2021-07-24","92,587","-3","40.86","4,636","-3","0.00","64.11","3.21","1.46","0","0","0.00","0.00","0.00","0.00","1,538,707,000","0","13,810,000","10,000,000.00","106.54","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,254","0.12"
"22,880","CHN","亞洲","中國大陸","2021-07-23","92,590","72","46.00","4,639","3","0.43","64.11","3.21","1.47","0","0","0.00","0.00","0.00","0.00","1,524,897,000","0","17,292,000","10,000,000.00","105.59","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,213","0.12"
"22,879","CHN","亞洲","中國大陸","2021-07-22","92,518","48","40.00","4,636","0","0.00","64.06","3.21","1.46","0","0","0.00","0.00","0.00","0.00","1,507,605,000","0","16,000,000","10,000,000.00","104.39","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,216","0.12"
"22,878","CHN","亞洲","中國大陸","2021-07-21","92,470","73","38.29","4,636","0","0.00","64.03","3.21","1.45","0","0","0.00","0.00","0.00","0.00","1,491,605,000","0","13,121,000","10,000,000.00","103.28","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,193","0.12"
"22,877","CHN","亞洲","中國大陸","2021-07-20","92,397","0","31.86","4,636","0","0.00","63.98","3.21","1.37","0","0","0.00","0.00","0.00","0.00","1,478,484,000","0","11,168,000","10,000,000.00","102.37","0.00","76.39","1,444,216,102","38.70","5.93","76.91","87,112","0.12"
"22,876","CHN","亞洲","中國大陸","2021-07-19","92,397","65","35.29","4,636","0","0.00","63.98","3.21","1.36","0","0","0.00","0.00","0.00","0.00","1,467,316,000","0","10,759,000","10,000,000.00","101.60","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,151","0.12"
"22,875","CHN","亞洲","中國大陸","2021-07-18","92,332","31","30.14","4,636","0","0.00","63.93","3.21","1.30","0","0","0.00","0.00","0.00","0.00","1,456,557,000","0","9,130,000","10,000,000.00","100.85","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,129","0.12"
"22,874","CHN","亞洲","中國大陸","2021-07-17","92,301","33","33.00","4,636","0","0.00","63.91","3.21","1.28","0","0","0.00","0.00","0.00","0.00","1,447,427,000","0","9,804,000","10,000,000.00","100.22","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,114","0.12"
"22,873","CHN","亞洲","中國大陸","2021-07-16","92,268","30","28.29","4,636","0","0.00","63.89","3.21","1.25","0","0","0.00","0.00","0.00","0.00","1,437,623,000","0","11,276,000","10,000,000.00","99.54","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,092","0.12"
"22,872","CHN","亞洲","中國大陸","2021-07-15","92,238","36","27.71","4,636","0","0.00","63.87","3.21","1.23","0","0","0.00","0.00","0.00","0.00","1,426,347,000","0","11,738,000","10,000,000.00","98.76","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,064","0.12"
"22,871","CHN","亞洲","中國大陸","2021-07-14","92,202","28","25.86","4,636","0","0.00","63.84","3.21","1.21","0","0","0.00","0.00","0.00","0.00","1,414,609,000","0","12,590,000","10,000,000.00","97.95","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,058","0.12"
"22,870","CHN","亞洲","中國大陸","2021-07-13","92,174","24","24.29","4,636","0","0.00","63.82","3.21","1.18","0","0","0.00","0.00","0.00","0.00","1,402,019,000","0","10,587,000","10,000,000.00","97.08","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,035","0.12"
"22,869","CHN","亞洲","中國大陸","2021-07-12","92,150","29","29.00","4,636","0","0.00","63.81","3.21","1.17","0","0","0.00","0.00","0.00","0.00","1,391,432,000","0","8,950,000","10,000,000.00","96.35","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,020","0.12"
"22,868","CHN","亞洲","中國大陸","2021-07-11","92,121","51","28.14","4,636","0","0.00","63.79","3.21","1.17","0","0","0.00","0.00","0.00","0.00","1,382,482,000","0","8,320,000","10,000,000.00","95.73","0.00","79.17","1,444,216,102","38.70","5.93","76.91","87,005","0.11"
"22,867","CHN","亞洲","中國大陸","2021-07-10","92,070","0","24.00","4,636","0","0.00","63.75","3.21","1.12","0","0","0.00","0.00","0.00","0.00","1,374,162,000","0","8,699,000","10,000,000.00","95.15","0.00","79.17","1,444,216,102","38.70","5.93","76.91","86,942","0.12"
"22,866","CHN","亞洲","中國大陸","2021-07-09","92,070","26","26.14","4,636","0","0.00","63.75","3.21","1.11","0","0","0.00","0.00","0.00","0.00","1,365,463,000","0","11,237,000","10,000,000.00","94.55","0.00","79.17","1,444,216,102","38.70","5.93","76.91","86,971","0.11"
"22,865","CHN","亞洲","中國大陸","2021-07-08","92,044","23","25.71","4,636","0","0.00","63.73","3.21","1.12","0","0","0.00","0.00","0.00","0.00","1,354,226,000","0","11,845,000","10,000,000.00","93.77","0.00","79.17","1,444,216,102","38.70","5.93","76.91","86,955","0.11"
"22,864","CHN","亞洲","中國大陸","2021-07-07","92,021","17","25.00","4,636","0","0.00","63.72","3.21","1.14","0","0","0.00","0.00","0.00","0.00","1,342,381,000","0","10,712,000","10,000,000.00","92.95","0.00","79.17","1,444,216,102","38.70","5.93","76.91","86,936","0.11"
"22,863","CHN","亞洲","中國大陸","2021-07-06","92,004","57","24.29","4,636","0","0.00","63.71","3.21","1.19","0","0","0.00","0.00","0.00","0.00","1,331,669,000","0","13,252,000","10,000,000.00","92.21","0.00","66.20","1,444,216,102","38.70","5.93","76.91","86,907","0.11"
"22,862","CHN","亞洲","中國大陸","2021-07-05","91,947","23","17.43","4,636","0","0.00","63.67","3.21","1.14","0","0","0.00","0.00","0.00","0.00","1,318,417,000","0","12,918,000","10,000,000.00","91.29","0.00","66.20","1,444,216,102","38.70","5.93","76.91","86,889","0.11"
"22,861","CHN","亞洲","中國大陸","2021-07-04","91,924","22","16.71","4,636","0","0.00","63.65","3.21","1.10","0","0","0.00","0.00","0.00","0.00","1,305,499,000","0","9,462,000","10,000,000.00","90.39","0.00","66.20","1,444,216,102","38.70","5.93","76.91","86,855","0.11"
"22,860","CHN","亞洲","中國大陸","2021-07-03","91,902","15","16.71","4,636","0","0.00","63.64","3.21","1.07","0","0","0.00","0.00","0.00","0.00","1,296,037,000","0","12,862,000","10,000,000.00","89.74","0.00","66.20","1,444,216,102","38.70","5.93","76.91","86,834","0.11"
"22,859","CHN","亞洲","中國大陸","2021-07-02","91,887","23","16.57","4,636","0","0.00","63.62","3.21","1.06","0","0","0.00","0.00","0.00","0.00","1,283,175,000","0","19,026,000","10,000,000.00","88.85","0.00","66.20","1,444,216,102","38.70","5.93","76.91","86,817","0.11"
"22,858","CHN","亞洲","中國大陸","2021-07-01","91,864","18","16.86","4,636","0","0.00","63.61","3.21","1.01","0","0","0.00","0.00","0.00","0.00","1,264,149,000","0","19,474,000","10,000,000.00","87.53","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,789","0.11"
"22,857","CHN","亞洲","中國大陸","2021-06-30","91,846","12","17.71","4,636","0","0.00","63.60","3.21","0.96","0","0","0.00","0.00","0.00","0.00","1,244,675,000","0","18,941,000","10,000,000.00","86.18","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,769","0.11"
"22,856","CHN","亞洲","中國大陸","2021-06-29","91,834","9","18.29","4,636","0","0.00","63.59","3.21","0.93","0","0","0.00","0.00","0.00","0.00","1,225,734,000","0","19,020,000","10,000,000.00","84.87","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,740","0.12"
"22,855","CHN","亞洲","中國大陸","2021-06-28","91,825","18","20.43","4,636","0","0.00","63.58","3.21","0.93","0","0","0.00","0.00","0.00","0.00","1,206,714,000","0","20,927,000","10,000,000.00","83.55","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,727","0.12"
"22,854","CHN","亞洲","中國大陸","2021-06-27","91,807","22","21.43","4,636","0","0.00","63.57","3.21","0.94","0","0","0.00","0.00","0.00","0.00","1,185,787,000","0","20,557,000","10,000,000.00","82.11","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,706","0.12"
"22,853","CHN","亞洲","中國大陸","2021-06-26","91,785","14","20.71","4,636","0","0.00","63.55","3.21","0.95","0","0","0.00","0.00","0.00","0.00","1,165,230,000","0","21,425,000","10,000,000.00","80.68","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,685","0.12"
"22,852","CHN","亞洲","中國大陸","2021-06-25","91,771","25","22.00","4,636","0","0.00","63.54","3.21","0.97","0","0","0.00","0.00","0.00","0.00","1,143,805,000","0","23,162,000","10,000,000.00","79.20","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,659","0.12"
"22,851","CHN","亞洲","中國大陸","2021-06-24","91,746","24","22.86","4,636","0","0.00","63.53","3.21","0.99","0","0","0.00","0.00","0.00","0.00","1,120,643,000","0","24,741,000","10,000,000.00","77.60","0.00","71.76","1,444,216,102","38.70","5.93","76.91","86,622","0.12"
"22,850","CHN","亞洲","中國大陸","2021-06-23","91,722","16","22.71","4,636","0","0.00","63.51","3.21","0.99","0","0","0.00","0.00","0.00","0.00","1,095,902,000","0","24,119,000","10,000,000.00","75.88","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,592","0.12"
"22,849","CHN","亞洲","中國大陸","2021-06-22","91,706","24","23.14","4,636","0","0.00","63.50","3.21","1.00","0","0","0.00","0.00","0.00","0.00","1,071,783,000","0","22,039,000","10,000,000.00","74.21","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,554","0.12"
"22,848","CHN","亞洲","中國大陸","2021-06-21","91,682","25","22.71","4,636","0","0.00","63.48","3.21","0.99","0","0","0.00","0.00","0.00","0.00","1,049,744,000","0","20,521,000","10,000,000.00","72.69","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,532","0.12"
"22,847","CHN","亞洲","中國大陸","2021-06-20","91,657","17","22.00","4,636","0","0.00","63.47","3.21","0.98","0","0","0.00","0.00","0.00","0.00","1,029,223,000","0","18,734,000","10,000,000.00","71.27","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,500","0.12"
"22,846","CHN","亞洲","中國大陸","2021-06-19","91,640","23","22.86","4,636","0","0.00","63.45","3.21","0.99","0","0","0.00","0.00","0.00","0.00","1,010,489,000","0","20,232,000","10,000,000.00","69.97","0.00","75.46","1,444,216,102","38.70","5.93","76.91","86,492","0.12"
